#Parameters = {Conductivity=2000; L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 (4) [Magnitude / dB]"
#---------------------------------------------
1.6059800386429	-8.3615880313190
1.6079699993134	-8.3447043651293
1.6099599599838	-8.3276849633332
1.6119500398636	-8.3105406868431
1.6139400005341	-8.2932778718163
1.6159299612045	-8.2759042242802
1.6179200410843	-8.2584282668948
1.6199100017548	-8.2408586881549
1.6218999624252	-8.2232031280463
1.6238900423050	-8.2054681885052
1.6258800029755	-8.1876626299702
1.6278699636459	-8.1697944983986
1.6298600435257	-8.1518710577259
1.6318500041962	-8.1338983887727
1.6338399648666	-8.1158854785539
1.6358300447464	-8.0978411968595
1.6378200054169	-8.0797697023556
1.6398099660873	-8.0616798810965
1.6418000459671	-8.0435779422109
1.6437900066376	-8.0254723759108
1.6457799673080	-8.0073670703374
1.6477700471878	-7.9892714802433
1.6497600078583	-7.9711903534042
1.6517499685287	-7.9531291948392
1.6537400484085	-7.9350961079451
1.6557300090790	-7.9170937969201
1.6577199697495	-7.8991312184439
1.6597100496292	-7.8812115100604
1.6617000102997	-7.8633381870013
1.6636899709702	-7.8455202135389
1.6656800508499	-7.8277594773962
1.6676700115204	-7.8100603135885
1.6696599721909	-7.7924276509648
1.6716500520706	-7.7748671567705
1.6736400127411	-7.7573787655294
1.6756299734116	-7.7399676869022
1.6776200532913	-7.7226389113805
1.6796100139618	-7.7053916272137
1.6815999746323	-7.6882323421755
1.6835900545120	-7.6711609203368
1.6855800151825	-7.6541811753207
1.6875699758530	-7.6372931758439
1.6895600557327	-7.6205022476346
1.6915500164032	-7.6038061410469
1.6935399770737	-7.5872081788082
1.6955300569534	-7.5707086485505
1.6975200176239	-7.5543103235914
1.6995099782944	-7.5380130061994
1.7015000581741	-7.5218175872306
1.7034900188446	-7.5057232228077
1.7054799795151	-7.4897324087569
1.7074700593948	-7.4738452655340
1.7094600200653	-7.4580599749221
1.7114499807358	-7.4423777224114
1.7134399414062	-7.4267981276136
1.7154300212860	-7.4113202207939
1.7174199819565	-7.3959460803604
1.7194099426270	-7.3806741243774
1.7214000225067	-7.3655025975629
1.7233899831772	-7.3504333276368
1.7253799438477	-7.3354659652555
1.7273700237274	-7.3205973438727
1.7293599843979	-7.3058298603561
1.7313499450684	-7.2911616614811
1.7333400249481	-7.2765919110836
1.7353299856186	-7.2621236740340
1.7373199462891	-7.2477524155812
1.7393100261688	-7.2334807239611
1.7412999868393	-7.2193055487227
1.7432899475098	-7.2052315549749
1.7452800273895	-7.1912550226726
1.7472699880600	-7.1773759481340
1.7492599487305	-7.1635980997861
1.7512500286102	-7.1499173252161
1.7532399892807	-7.1363394619595
1.7552299499512	-7.1228597832318
1.7572200298309	-7.1094820183056
1.7592099905014	-7.0962091153374
1.7611999511719	-7.0830366019192
1.7631900310516	-7.0699699625617
1.7651799917221	-7.0570099099009
1.7671699523926	-7.0441572196679
1.7691600322723	-7.0314137695090
1.7711499929428	-7.0187815197715
1.7731399536133	-7.0062615012735
1.7751300334930	-6.9938586103452
1.7771199941635	-6.9815714439789
1.7791099548340	-6.9694020855736
1.7811000347137	-6.9573578479595
1.7830899953842	-6.9454350250653
1.7850799560547	-6.9336388412428
1.7870700359344	-6.9219746740016
1.7890599966049	-6.9104395663670
1.7910499572754	-6.8990424283110
1.7930400371552	-6.8877794774076
1.7950299978256	-6.8766585730340
1.7970199584961	-6.8656807387825
1.7990100383759	-6.8548494965095
1.8009999990463	-6.8441675616319
1.8029899597168	-6.8336350566502
1.8049800395966	-6.8232593715189
1.8069700002670	-6.8130391208907
1.8089599609375	-6.8029791421098
1.8109500408173	-6.7930794180736
1.8129400014877	-6.7833458995289
1.8149299621582	-6.7737799596168
1.8169200420380	-6.7643809005622
1.8189100027084	-6.7551538049471
1.8208999633789	-6.7460994495958
1.8228900432587	-6.7372209038073
1.8248800039291	-6.7285159320380
1.8268699645996	-6.7199897004484
1.8288600444794	-6.7116429988521
1.8308500051498	-6.7034755729742
1.8328399658203	-6.6954870908257
1.8348300457001	-6.6876797127944
1.8368200063705	-6.6800538601299
1.8388099670410	-6.6726072965058
1.8408000469208	-6.6653424487000
1.8427900075912	-6.6582595323994
1.8447799682617	-6.6513547798114
1.8467700481415	-6.6446285201915
1.8487600088120	-6.6380799748722
1.8507499694824	-6.6317083850819
1.8527400493622	-6.6255103994019
1.8547300100327	-6.6194849392736
1.8567199707031	-6.6136291304745
1.8587100505829	-6.6079425914684
1.8607000112534	-6.6024201622596
1.8626899719238	-6.5970607414899
1.8646800518036	-6.5918593886026
1.8666700124741	-6.5868170903493
1.8686599731445	-6.5819254329708
1.8706500530243	-6.5771851414074
1.8726400136948	-6.5725887525709
1.8746299743652	-6.5681362816502
1.8766200542450	-6.5638192049005
1.8786100149155	-6.5596391506129
1.8805999755859	-6.5555865271726
1.8825900554657	-6.5516588182195
1.8845800161362	-6.5478542324199
1.8865699768066	-6.5441644827593
1.8885600566864	-6.5405882293366
1.8905500173569	-6.5371202672175
1.8925399780273	-6.5337562623778
1.8945300579071	-6.5304910606447
1.8965200185776	-6.5273210738342
1.8985099792480	-6.5242419497396
1.9005000591278	-6.5212497227735
1.9024900197983	-6.5183396894437
1.9044799804688	-6.5155066989439
1.9064699411392	-6.5127512602963
1.9084600210190	-6.5100643257765
1.9104499816895	-6.5074466064731
1.9124399423599	-6.5048937708256
1.9144300222397	-6.5023991803353
1.9164199829102	-6.4999656435724
1.9184099435806	-6.4975857831260
1.9204000234604	-6.4952567061186
1.9223899841309	-6.4929790525319
1.9243799448013	-6.4907490185221
1.9263700246811	-6.4885650055504
1.9283599853516	-6.4864235314814
1.9303499460220	-6.4843265333143
1.9323400259018	-6.4822687395494
1.9343299865723	-6.4802510940688
1.9363199472427	-6.4782726552698
1.9383100271225	-6.4763315263702
1.9402999877930	-6.4744284255929
1.9422899484634	-6.4725618973796
1.9442800283432	-6.4707321271995
1.9462699890137	-6.4689396193096
1.9482599496841	-6.4671844397455
1.9502500295639	-6.4654663399890
1.9522399902344	-6.4637865483400
1.9542299509048	-6.4621444189076
1.9562200307846	-6.4605417799972
1.9582099914551	-6.4589791195159
1.9601999521255	-6.4574568759936
1.9621900320053	-6.4559769878234
1.9641799926758	-6.4545395200562
1.9661699533463	-6.4531459135063
1.9681600332260	-6.4517973994937
1.9701499938965	-6.4504951437965
1.9721399545670	-6.4492394452155
1.9741300344467	-6.4480323953035
1.9761199951172	-6.4468746316707
1.9781099557877	-6.4457666348362
1.9801000356674	-6.4447101826975
1.9820899963379	-6.4437063721220
1.9840799570084	-6.4427542752323
1.9860700368881	-6.4418572680938
1.9880599975586	-6.4410139744465
1.9900499582291	-6.4402254843868
1.9920400381088	-6.4394922697555
1.9940299987793	-6.4388151479682
1.9960199594498	-6.4381931703044
1.9980100393295	-6.4376280634135
2.0000000000000	-6.4371184249858
