#Parameters = {L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.4010100364685	-7.1956226030585
1.4029999971390	-7.2143779195117
1.4049899578094	-7.2333290531313
1.4069800376892	-7.2524739397577
1.4089699983597	-7.2718137246618
1.4109599590302	-7.2913482392050
1.4129500389099	-7.3110797798728
1.4149399995804	-7.3310048545784
1.4169299602509	-7.3511259510662
1.4189200401306	-7.3714412998867
1.4209100008011	-7.3919513316300
1.4228999614716	-7.4126540796434
1.4248900413513	-7.4335473058007
1.4268800020218	-7.4546315020013
1.4288699626923	-7.4759032301786
1.4308600425720	-7.4973611296993
1.4328500032425	-7.5190013231829
1.4348399639130	-7.5408211126647
1.4368300437927	-7.5628172407893
1.4388200044632	-7.5849868822093
1.4408099651337	-7.6073241551681
1.4428000450134	-7.6298232748912
1.4447900056839	-7.6524810639724
1.4467799663544	-7.6752910870140
1.4487700462341	-7.6982469294421
1.4507600069046	-7.7213405965540
1.4527499675751	-7.7445653623063
1.4547400474548	-7.7679140491256
1.4567300081253	-7.7913789247484
1.4587199687958	-7.8149513088611
1.4607100486755	-7.8386194048623
1.4627000093460	-7.8623761403204
1.4646899700165	-7.8862112477501
1.4666800498962	-7.9101146550879
1.4686700105667	-7.9340735729487
1.4706599712372	-7.9580797501923
1.4726500511169	-7.9821184217589
1.4746400117874	-8.0061815128223
1.4766299724579	-8.0302541345888
1.4786200523376	-8.0543265444108
1.4806100130081	-8.0783829474793
1.4825999736786	-8.1024111820877
1.4845900535583	-8.1264003075356
1.4865800142288	-8.1503363713890
1.4885699748993	-8.1742044959544
1.4905600547791	-8.1979945627182
1.4925500154495	-8.2216892687884
1.4945399761200	-8.2452775697336
1.4965300559998	-8.2687447570660
1.4985200166702	-8.2920785435080
1.5005099773407	-8.3152642649681
1.5025000572205	-8.3382901357215
1.5044900178909	-8.3611389300778
1.5064799785614	-8.3837998222150
1.5084700584412	-8.4062588584042
1.5104600191116	-8.4285030484168
1.5124499797821	-8.4505204608248
1.5144399404526	-8.4722935939930
1.5164300203323	-8.4938127869648
1.5184199810028	-8.5150648612341
1.5204099416733	-8.5360362994965
1.5224000215530	-8.5567128362260
1.5243899822235	-8.5770823266582
1.5263799428940	-8.5971331480294
1.5283700227737	-8.6168520090171
1.5303599834442	-8.6362265347007
1.5323499441147	-8.6552403802365
1.5343400239944	-8.6738877273054
1.5363299846649	-8.6921485927277
1.5383199453354	-8.7100155118434
1.5403100252151	-8.7274741055488
1.5422999858856	-8.7445119842958
1.5442899465561	-8.7611149618123
1.5462800264359	-8.7772714029041
1.5482699871063	-8.7929695979167
1.5502599477768	-8.8081954582758
1.5522500276566	-8.8229340858919
1.5542399883270	-8.8371754085010
1.5562299489975	-8.8509072367955
1.5582200288773	-8.8641117163956
1.5602099895477	-8.8767820113860
1.5621999502182	-8.8889005470076
1.5641900300980	-8.9004575588148
1.5661799907684	-8.9114364120215
1.5681699514389	-8.9218282003463
1.5701600313187	-8.9316180738325
1.5721499919891	-8.9407928988783
1.5741399526596	-8.9493424094016
1.5761300325394	-8.9572536241077
1.5781199932098	-8.9645139922547
1.5801099538803	-8.9711156728862
1.5821000337601	-8.9770417566109
1.5840899944305	-8.9822863246352
1.5860799551010	-8.9868397872795
1.5880700349808	-8.9906882196747
1.5900599956512	-8.9938272965465
1.5920499563217	-8.9962472998492
