#Parameters = {Conductivity=300; L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.4706599712372	-9.2232884167821
1.4726500511169	-9.2138056697982
1.4746400117874	-9.2041816226054
1.4766299724579	-9.1944189771588
1.4786200523376	-9.1845258102054
1.4806100130081	-9.1745037659023
1.4825999736786	-9.1643616659944
1.4845900535583	-9.1541016732053
1.4865800142288	-9.1437331984954
1.4885699748993	-9.1332585138439
1.4905600547791	-9.1226863042759
1.4925500154495	-9.1120211018600
1.4945399761200	-9.1012673368397
1.4965300559998	-9.0904333956238
1.4985200166702	-9.0795246395646
1.5005099773407	-9.0685458844807
1.5025000572205	-9.0575020344797
1.5044900178909	-9.0464020417994
1.5064799785614	-9.0352512081119
1.5084700584412	-9.0240506995136
1.5104600191116	-9.0128117459214
1.5124499797821	-9.0015345204326
1.5144399404526	-8.9902283364993
1.5164300203323	-8.9788966825567
1.5184199810028	-8.9675442432105
1.5204099416733	-8.9561778011522
1.5224000215530	-8.9447988394877
1.5243899822235	-8.9334130412636
1.5263799428940	-8.9220257675173
1.5283700227737	-8.9106398389080
1.5303599834442	-8.8992569896541
1.5323499441147	-8.8878851276289
1.5343400239944	-8.8765243058177
1.5363299846649	-8.8651803590391
1.5383199453354	-8.8538539908693
1.5403100252151	-8.8425476050416
1.5422999858856	-8.8312664583815
1.5442899465561	-8.8200126864969
1.5462800264359	-8.8087852294737
1.5482699871063	-8.7975888373281
1.5502599477768	-8.7864241396753
1.5522500276566	-8.7752951165235
1.5542399883270	-8.7642011440363
1.5562299489975	-8.7531431102983
1.5582200288773	-8.7421235811241
1.5602099895477	-8.7311421488774
1.5621999502182	-8.7202014137880
1.5641900300980	-8.7093019605167
1.5661799907684	-8.6984457169652
1.5681699514389	-8.6876297421191
1.5701600313187	-8.6768573911802
1.5721499919891	-8.6661291346582
1.5741399526596	-8.6554438280115
1.5761300325394	-8.6448040210195
1.5781199932098	-8.6342079907069
1.5801099538803	-8.6236592678153
1.5821000337601	-8.6131530654000
1.5840899944305	-8.6026943767547
1.5860799551010	-8.5922815681156
1.5880700349808	-8.5819136380929
1.5900599956512	-8.5715929040685
1.5920499563217	-8.5613190975395
1.5940400362015	-8.5510936039727
1.5960299968719	-8.5409149480481
1.5980199575424	-8.5307836111516
1.6000100374222	-8.5207022150798
1.6019999980927	-8.5106671759087
1.6039899587631	-8.5006833504313
1.6059800386429	-8.4907470517555
